Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
31/01/2020,South Africa,0,0,0,0,0,0,0,Africa
31/01/2020,South Sudan,0,0,0,0,0,0,0,Africa
31/01/2020,Tanzania,0,0,0,0,0,0,0,Africa
31/01/2020,Togo,0,0,0,0,0,0,0,Africa
31/01/2020,Uganda,0,0,0,0,0,0,0,Africa
31/01/2020,Western Sahara,0,0,0,0,0,0,0,Africa
31/01/2020,Zambia,0,0,0,0,0,0,0,Africa
31/01/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
01/02/2020,Algeria,0,0,0,0,0,0,0,Africa
01/02/2020,Angola,0,0,0,0,0,0,0,Africa
01/02/2020,Benin,0,0,0,0,0,0,0,Africa
01/02/2020,Botswana,0,0,0,0,0,0,0,Africa
01/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
01/02/2020,Burundi,0,0,0,0,0,0,0,Africa
01/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
01/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
01/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
01/02/2020,Chad,0,0,0,0,0,0,0,Africa
01/02/2020,Comoros,0,0,0,0,0,0,0,Africa
01/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
01/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
01/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
01/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
01/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
01/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
01/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
01/02/2020,Gabon,0,0,0,0,0,0,0,Africa
01/02/2020,Gambia,0,0,0,0,0,0,0,Africa
01/02/2020,Ghana,0,0,0,0,0,0,0,Africa
01/02/2020,Guinea,0,0,0,0,0,0,0,Africa
01/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
01/02/2020,Kenya,0,0,0,0,0,0,0,Africa
01/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
01/02/2020,Liberia,0,0,0,0,0,0,0,Africa
01/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
01/02/2020,Malawi,0,0,0,0,0,0,0,Africa
01/02/2020,Mali,0,0,0,0,0,0,0,Africa
01/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
01/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
01/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
01/02/2020,Namibia,0,0,0,0,0,0,0,Africa
01/02/2020,Niger,0,0,0,0,0,0,0,Africa
01/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
01/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
01/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
01/02/2020,Senegal,0,0,0,0,0,0,0,Africa
01/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
01/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
01/02/2020,South Africa,0,0,0,0,0,0,0,Africa
01/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
01/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
01/02/2020,Togo,0,0,0,0,0,0,0,Africa
01/02/2020,Uganda,0,0,0,0,0,0,0,Africa
01/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
01/02/2020,Zambia,0,0,0,0,0,0,0,Africa
01/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
02/02/2020,Algeria,0,0,0,0,0,0,0,Africa
02/02/2020,Angola,0,0,0,0,0,0,0,Africa
02/02/2020,Benin,0,0,0,0,0,0,0,Africa
02/02/2020,Botswana,0,0,0,0,0,0,0,Africa
02/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
02/02/2020,Burundi,0,0,0,0,0,0,0,Africa
02/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
02/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
02/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
02/02/2020,Chad,0,0,0,0,0,0,0,Africa
02/02/2020,Comoros,0,0,0,0,0,0,0,Africa
02/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
02/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
02/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
02/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
02/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
02/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
02/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
02/02/2020,Gabon,0,0,0,0,0,0,0,Africa
02/02/2020,Gambia,0,0,0,0,0,0,0,Africa
02/02/2020,Ghana,0,0,0,0,0,0,0,Africa
02/02/2020,Guinea,0,0,0,0,0,0,0,Africa
02/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
02/02/2020,Kenya,0,0,0,0,0,0,0,Africa
02/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
02/02/2020,Liberia,0,0,0,0,0,0,0,Africa
02/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
02/02/2020,Malawi,0,0,0,0,0,0,0,Africa
02/02/2020,Mali,0,0,0,0,0,0,0,Africa
02/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
02/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
02/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
02/02/2020,Namibia,0,0,0,0,0,0,0,Africa
02/02/2020,Niger,0,0,0,0,0,0,0,Africa
02/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
02/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
02/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
02/02/2020,Senegal,0,0,0,0,0,0,0,Africa
02/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
02/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
02/02/2020,South Africa,0,0,0,0,0,0,0,Africa
02/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
02/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
02/02/2020,Togo,0,0,0,0,0,0,0,Africa
02/02/2020,Uganda,0,0,0,0,0,0,0,Africa
02/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
02/02/2020,Zambia,0,0,0,0,0,0,0,Africa
02/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
03/02/2020,Algeria,0,0,0,0,0,0,0,Africa
03/02/2020,Angola,0,0,0,0,0,0,0,Africa
03/02/2020,Benin,0,0,0,0,0,0,0,Africa
03/02/2020,Botswana,0,0,0,0,0,0,0,Africa
03/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
03/02/2020,Burundi,0,0,0,0,0,0,0,Africa
03/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
03/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
03/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
03/02/2020,Chad,0,0,0,0,0,0,0,Africa
03/02/2020,Comoros,0,0,0,0,0,0,0,Africa
03/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
03/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
03/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
03/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
03/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
03/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
03/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
03/02/2020,Gabon,0,0,0,0,0,0,0,Africa
03/02/2020,Gambia,0,0,0,0,0,0,0,Africa
03/02/2020,Ghana,0,0,0,0,0,0,0,Africa
03/02/2020,Guinea,0,0,0,0,0,0,0,Africa
03/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
03/02/2020,Kenya,0,0,0,0,0,0,0,Africa
03/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
03/02/2020,Liberia,0,0,0,0,0,0,0,Africa
03/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
03/02/2020,Malawi,0,0,0,0,0,0,0,Africa
03/02/2020,Mali,0,0,0,0,0,0,0,Africa
03/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
03/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
03/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
03/02/2020,Namibia,0,0,0,0,0,0,0,Africa
03/02/2020,Niger,0,0,0,0,0,0,0,Africa
03/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
03/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
03/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
03/02/2020,Senegal,0,0,0,0,0,0,0,Africa
03/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
03/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
03/02/2020,South Africa,0,0,0,0,0,0,0,Africa
03/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
03/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
03/02/2020,Togo,0,0,0,0,0,0,0,Africa
03/02/2020,Uganda,0,0,0,0,0,0,0,Africa
03/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
03/02/2020,Zambia,0,0,0,0,0,0,0,Africa
03/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
04/02/2020,Algeria,0,0,0,0,0,0,0,Africa
04/02/2020,Angola,0,0,0,0,0,0,0,Africa
04/02/2020,Benin,0,0,0,0,0,0,0,Africa
04/02/2020,Botswana,0,0,0,0,0,0,0,Africa
04/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
04/02/2020,Burundi,0,0,0,0,0,0,0,Africa
04/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
04/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
04/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
04/02/2020,Chad,0,0,0,0,0,0,0,Africa
04/02/2020,Comoros,0,0,0,0,0,0,0,Africa
04/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
04/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
04/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
04/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
04/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
04/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
04/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
04/02/2020,Gabon,0,0,0,0,0,0,0,Africa
04/02/2020,Gambia,0,0,0,0,0,0,0,Africa
04/02/2020,Ghana,0,0,0,0,0,0,0,Africa
04/02/2020,Guinea,0,0,0,0,0,0,0,Africa
04/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
04/02/2020,Kenya,0,0,0,0,0,0,0,Africa
04/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
04/02/2020,Liberia,0,0,0,0,0,0,0,Africa
04/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
04/02/2020,Malawi,0,0,0,0,0,0,0,Africa
04/02/2020,Mali,0,0,0,0,0,0,0,Africa
04/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
04/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
04/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
04/02/2020,Namibia,0,0,0,0,0,0,0,Africa
04/02/2020,Niger,0,0,0,0,0,0,0,Africa
04/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
04/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
04/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
04/02/2020,Senegal,0,0,0,0,0,0,0,Africa
04/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
04/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
04/02/2020,South Africa,0,0,0,0,0,0,0,Africa
04/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
04/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
04/02/2020,Togo,0,0,0,0,0,0,0,Africa
04/02/2020,Uganda,0,0,0,0,0,0,0,Africa
04/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
04/02/2020,Zambia,0,0,0,0,0,0,0,Africa
04/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
05/02/2020,Algeria,0,0,0,0,0,0,0,Africa
05/02/2020,Angola,0,0,0,0,0,0,0,Africa
05/02/2020,Benin,0,0,0,0,0,0,0,Africa
05/02/2020,Botswana,0,0,0,0,0,0,0,Africa
05/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
05/02/2020,Burundi,0,0,0,0,0,0,0,Africa
05/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
05/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
05/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
05/02/2020,Chad,0,0,0,0,0,0,0,Africa
05/02/2020,Comoros,0,0,0,0,0,0,0,Africa
05/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
05/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
05/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
05/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
05/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
05/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
05/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
05/02/2020,Gabon,0,0,0,0,0,0,0,Africa
05/02/2020,Gambia,0,0,0,0,0,0,0,Africa
05/02/2020,Ghana,0,0,0,0,0,0,0,Africa
05/02/2020,Guinea,0,0,0,0,0,0,0,Africa
05/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
05/02/2020,Kenya,0,0,0,0,0,0,0,Africa
05/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
05/02/2020,Liberia,0,0,0,0,0,0,0,Africa
05/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
05/02/2020,Malawi,0,0,0,0,0,0,0,Africa
05/02/2020,Mali,0,0,0,0,0,0,0,Africa
05/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
05/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
05/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
05/02/2020,Namibia,0,0,0,0,0,0,0,Africa
05/02/2020,Niger,0,0,0,0,0,0,0,Africa
05/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
05/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
05/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
05/02/2020,Senegal,0,0,0,0,0,0,0,Africa
05/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
05/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
05/02/2020,South Africa,0,0,0,0,0,0,0,Africa
05/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
05/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
05/02/2020,Togo,0,0,0,0,0,0,0,Africa
05/02/2020,Uganda,0,0,0,0,0,0,0,Africa
05/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
05/02/2020,Zambia,0,0,0,0,0,0,0,Africa
05/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
06/02/2020,Algeria,0,0,0,0,0,0,0,Africa
06/02/2020,Angola,0,0,0,0,0,0,0,Africa
06/02/2020,Benin,0,0,0,0,0,0,0,Africa
06/02/2020,Botswana,0,0,0,0,0,0,0,Africa
06/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
06/02/2020,Burundi,0,0,0,0,0,0,0,Africa
06/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
06/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
06/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
06/02/2020,Chad,0,0,0,0,0,0,0,Africa
06/02/2020,Comoros,0,0,0,0,0,0,0,Africa
06/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
06/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
06/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
06/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
06/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
06/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
06/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
06/02/2020,Gabon,0,0,0,0,0,0,0,Africa
06/02/2020,Gambia,0,0,0,0,0,0,0,Africa
06/02/2020,Ghana,0,0,0,0,0,0,0,Africa
06/02/2020,Guinea,0,0,0,0,0,0,0,Africa
06/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
06/02/2020,Kenya,0,0,0,0,0,0,0,Africa
06/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
06/02/2020,Liberia,0,0,0,0,0,0,0,Africa
06/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
06/02/2020,Malawi,0,0,0,0,0,0,0,Africa
06/02/2020,Mali,0,0,0,0,0,0,0,Africa
06/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
06/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
06/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
06/02/2020,Namibia,0,0,0,0,0,0,0,Africa
06/02/2020,Niger,0,0,0,0,0,0,0,Africa
06/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
06/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
06/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
06/02/2020,Senegal,0,0,0,0,0,0,0,Africa
06/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
06/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
06/02/2020,South Africa,0,0,0,0,0,0,0,Africa
06/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
06/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
06/02/2020,Togo,0,0,0,0,0,0,0,Africa
06/02/2020,Uganda,0,0,0,0,0,0,0,Africa
06/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
06/02/2020,Zambia,0,0,0,0,0,0,0,Africa
06/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
07/02/2020,Algeria,0,0,0,0,0,0,0,Africa
07/02/2020,Angola,0,0,0,0,0,0,0,Africa
07/02/2020,Benin,0,0,0,0,0,0,0,Africa
07/02/2020,Botswana,0,0,0,0,0,0,0,Africa
07/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
07/02/2020,Burundi,0,0,0,0,0,0,0,Africa
07/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
07/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
07/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
07/02/2020,Chad,0,0,0,0,0,0,0,Africa
07/02/2020,Comoros,0,0,0,0,0,0,0,Africa
07/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
07/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
07/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
07/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
07/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
07/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
07/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
07/02/2020,Gabon,0,0,0,0,0,0,0,Africa
07/02/2020,Gambia,0,0,0,0,0,0,0,Africa
07/02/2020,Ghana,0,0,0,0,0,0,0,Africa
07/02/2020,Guinea,0,0,0,0,0,0,0,Africa
07/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
07/02/2020,Kenya,0,0,0,0,0,0,0,Africa
07/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
07/02/2020,Liberia,0,0,0,0,0,0,0,Africa
07/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
07/02/2020,Malawi,0,0,0,0,0,0,0,Africa
07/02/2020,Mali,0,0,0,0,0,0,0,Africa
07/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
07/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
07/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
07/02/2020,Namibia,0,0,0,0,0,0,0,Africa
07/02/2020,Niger,0,0,0,0,0,0,0,Africa
07/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
07/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
07/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
07/02/2020,Senegal,0,0,0,0,0,0,0,Africa
07/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
07/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
07/02/2020,South Africa,0,0,0,0,0,0,0,Africa
07/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
07/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
07/02/2020,Togo,0,0,0,0,0,0,0,Africa
07/02/2020,Uganda,0,0,0,0,0,0,0,Africa
07/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
07/02/2020,Zambia,0,0,0,0,0,0,0,Africa
07/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
08/02/2020,Algeria,0,0,0,0,0,0,0,Africa
08/02/2020,Angola,0,0,0,0,0,0,0,Africa
08/02/2020,Benin,0,0,0,0,0,0,0,Africa
08/02/2020,Botswana,0,0,0,0,0,0,0,Africa
08/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
08/02/2020,Burundi,0,0,0,0,0,0,0,Africa
08/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
08/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
08/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
08/02/2020,Chad,0,0,0,0,0,0,0,Africa
08/02/2020,Comoros,0,0,0,0,0,0,0,Africa
08/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
08/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
08/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
08/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
08/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
08/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
08/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
08/02/2020,Gabon,0,0,0,0,0,0,0,Africa
08/02/2020,Gambia,0,0,0,0,0,0,0,Africa
08/02/2020,Ghana,0,0,0,0,0,0,0,Africa
08/02/2020,Guinea,0,0,0,0,0,0,0,Africa
08/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
08/02/2020,Kenya,0,0,0,0,0,0,0,Africa
08/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
08/02/2020,Liberia,0,0,0,0,0,0,0,Africa
08/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
08/02/2020,Malawi,0,0,0,0,0,0,0,Africa
08/02/2020,Mali,0,0,0,0,0,0,0,Africa
08/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
08/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
08/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
08/02/2020,Namibia,0,0,0,0,0,0,0,Africa
08/02/2020,Niger,0,0,0,0,0,0,0,Africa
08/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
08/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
08/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
08/02/2020,Senegal,0,0,0,0,0,0,0,Africa
08/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
08/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
08/02/2020,South Africa,0,0,0,0,0,0,0,Africa
08/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
08/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
08/02/2020,Togo,0,0,0,0,0,0,0,Africa
08/02/2020,Uganda,0,0,0,0,0,0,0,Africa
08/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
08/02/2020,Zambia,0,0,0,0,0,0,0,Africa
08/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
09/02/2020,Algeria,0,0,0,0,0,0,0,Africa
09/02/2020,Angola,0,0,0,0,0,0,0,Africa
09/02/2020,Benin,0,0,0,0,0,0,0,Africa
09/02/2020,Botswana,0,0,0,0,0,0,0,Africa
09/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
09/02/2020,Burundi,0,0,0,0,0,0,0,Africa
09/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
09/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
09/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
09/02/2020,Chad,0,0,0,0,0,0,0,Africa
09/02/2020,Comoros,0,0,0,0,0,0,0,Africa
09/02/2020,Congo Brazzaville,0,0,0,0,0,0,0,Africa
09/02/2020,Congo Kinshasa,0,0,0,0,0,0,0,Africa
09/02/2020,Cote Divoire,0,0,0,0,0,0,0,Africa
09/02/2020,Equatorial Guinea,0,0,0,0,0,0,0,Africa
09/02/2020,Eritrea,0,0,0,0,0,0,0,Africa
09/02/2020,Eswatini,0,0,0,0,0,0,0,Africa
09/02/2020,Ethiopia,0,0,0,0,0,0,0,Africa
09/02/2020,Gabon,0,0,0,0,0,0,0,Africa
09/02/2020,Gambia,0,0,0,0,0,0,0,Africa
09/02/2020,Ghana,0,0,0,0,0,0,0,Africa
09/02/2020,Guinea,0,0,0,0,0,0,0,Africa
09/02/2020,Guineabissau,0,0,0,0,0,0,0,Africa
09/02/2020,Kenya,0,0,0,0,0,0,0,Africa
09/02/2020,Lesotho,0,0,0,0,0,0,0,Africa
09/02/2020,Liberia,0,0,0,0,0,0,0,Africa
09/02/2020,Madagascar,0,0,0,0,0,0,0,Africa
09/02/2020,Malawi,0,0,0,0,0,0,0,Africa
09/02/2020,Mali,0,0,0,0,0,0,0,Africa
09/02/2020,Mauritania,0,0,0,0,0,0,0,Africa
09/02/2020,Mauritius,0,0,0,0,0,0,0,Africa
09/02/2020,Mozambique,0,0,0,0,0,0,0,Africa
09/02/2020,Namibia,0,0,0,0,0,0,0,Africa
09/02/2020,Niger,0,0,0,0,0,0,0,Africa
09/02/2020,Nigeria,0,0,0,0,0,0,0,Africa
09/02/2020,Rwanda,0,0,0,0,0,0,0,Africa
09/02/2020,Sao Tome And Principe,0,0,0,0,0,0,0,Africa
09/02/2020,Senegal,0,0,0,0,0,0,0,Africa
09/02/2020,Seychelles,0,0,0,0,0,0,0,Africa
09/02/2020,Sierra Leone,0,0,0,0,0,0,0,Africa
09/02/2020,South Africa,0,0,0,0,0,0,0,Africa
09/02/2020,South Sudan,0,0,0,0,0,0,0,Africa
09/02/2020,Tanzania,0,0,0,0,0,0,0,Africa
09/02/2020,Togo,0,0,0,0,0,0,0,Africa
09/02/2020,Uganda,0,0,0,0,0,0,0,Africa
09/02/2020,Western Sahara,0,0,0,0,0,0,0,Africa
09/02/2020,Zambia,0,0,0,0,0,0,0,Africa
09/02/2020,Zimbabwe,0,0,0,0,0,0,0,Africa
10/02/2020,Algeria,0,0,0,0,0,0,0,Africa
10/02/2020,Angola,0,0,0,0,0,0,0,Africa
10/02/2020,Benin,0,0,0,0,0,0,0,Africa
10/02/2020,Botswana,0,0,0,0,0,0,0,Africa
10/02/2020,Burkina Faso,0,0,0,0,0,0,0,Africa
10/02/2020,Burundi,0,0,0,0,0,0,0,Africa
10/02/2020,Cabo Verde,0,0,0,0,0,0,0,Africa
10/02/2020,Cameroon,0,0,0,0,0,0,0,Africa
10/02/2020,Central African Republic,0,0,0,0,0,0,0,Africa
